07-30 20:54:49 | INFO | eflinkrpc_server.py | runRemoteCommandGet  || ssh 10.10.1.3 ifconfig | grep -B1 10.10.1.3 | grep -o '^\w*'
07-30 20:54:49 | INFO | eflinkrpc_server.py | runRemoteCommandGet  || ssh 10.10.1.3 ~/experiment-scripts/cloudlab_setup/c6220/set_dvfs.sh userspace
07-30 20:55:41 | INFO | eflinkrpc_server.py | runRemoteCommandGet  || ssh 10.10.1.3 sudo wrmsr -a 0x199 0x10000150c
07-30 20:55:42 | INFO | eflinkrpc_server.py | evalflink            || Sleep 10 seconds for settings to take effect.
07-30 20:55:52 | INFO | eflinkrpc_server.py | evalflink            || Fetch 10 rounds of data.
07-30 20:55:53 | INFO | eflinkrpc_server.py | evalflink            || Fetching 0: 0.999, 84.367
07-30 20:55:55 | INFO | eflinkrpc_server.py | evalflink            || Fetching 1: 0.999, 85.266
07-30 20:55:56 | INFO | eflinkrpc_server.py | evalflink            || Fetching 2: 0.999, 85.381
07-30 20:55:58 | INFO | eflinkrpc_server.py | evalflink            || Fetching 3: 0.998, 84.249
07-30 20:55:59 | INFO | eflinkrpc_server.py | evalflink            || Fetching 4: 0.998, 85.852
07-30 20:56:01 | INFO | eflinkrpc_server.py | evalflink            || Fetching 5: 0.998, 85.694
07-30 20:56:03 | INFO | eflinkrpc_server.py | evalflink            || Fetching 6: 0.998, 85.75
07-30 20:56:04 | INFO | eflinkrpc_server.py | evalflink            || Fetching 7: 0.998, 87.121
07-30 20:56:05 | INFO | eflinkrpc_server.py | evalflink            || Fetching 8: 0.998, 85.136
07-30 20:56:07 | INFO | eflinkrpc_server.py | evalflink            || Fetching 9: 0.998, 85.375
07-30 20:56:07 | INFO | eflinkrpc_server.py | evalflink            || ITR:171 DVFS:150c MeanPower:85.57 MeanPerf:0.998 Reward:85.57
07-30 20:56:07 | INFO | eflinkrpc_server.py | runRemoteCommandGet  || ssh 10.10.1.3 ethtool -C enp3s0f0 rx-usecs 88
07-30 20:56:07 | INFO | eflinkrpc_server.py | runRemoteCommandGet  || ssh 10.10.1.3 sudo wrmsr -a 0x199 0x100001632
07-30 20:56:08 | INFO | eflinkrpc_server.py | evalflink            || Sleep 10 seconds for settings to take effect.
07-30 20:56:18 | INFO | eflinkrpc_server.py | evalflink            || Fetch 10 rounds of data.
07-30 20:56:19 | INFO | eflinkrpc_server.py | evalflink            || Fetching 0: 1.001, 85.744
07-30 20:56:21 | INFO | eflinkrpc_server.py | evalflink            || Fetching 1: 1.001, 85.999
07-30 20:56:23 | INFO | eflinkrpc_server.py | evalflink            || Fetching 2: 1.001, 88.63
07-30 20:56:24 | INFO | eflinkrpc_server.py | evalflink            || Fetching 3: 1.001, 86.577
07-30 20:56:26 | INFO | eflinkrpc_server.py | evalflink            || Fetching 4: 1.001, 86.839
07-30 20:56:27 | INFO | eflinkrpc_server.py | evalflink            || Fetching 5: 1.001, 88.368
07-30 20:56:29 | INFO | eflinkrpc_server.py | evalflink            || Fetching 6: 1.001, 86.528
07-30 20:56:30 | INFO | eflinkrpc_server.py | evalflink            || Fetching 7: 1.002, 87.486
07-30 20:56:32 | INFO | eflinkrpc_server.py | evalflink            || Fetching 8: 1.002, 86.367
07-30 20:56:33 | INFO | eflinkrpc_server.py | evalflink            || Fetching 9: 1.002, 89.108
07-30 20:56:33 | INFO | eflinkrpc_server.py | evalflink            || ITR:88 DVFS:1632 MeanPower:87.488 MeanPerf:1.002 Reward:87.488
07-30 20:56:33 | INFO | eflinkrpc_server.py | runRemoteCommandGet  || ssh 10.10.1.3 ethtool -C enp3s0f0 rx-usecs 512
07-30 20:56:34 | INFO | eflinkrpc_server.py | runRemoteCommandGet  || ssh 10.10.1.3 sudo wrmsr -a 0x199 0x100000d9f
07-30 20:56:34 | INFO | eflinkrpc_server.py | evalflink            || Sleep 10 seconds for settings to take effect.
07-30 20:56:44 | INFO | eflinkrpc_server.py | evalflink            || Fetch 10 rounds of data.
07-30 20:56:46 | INFO | eflinkrpc_server.py | evalflink            || Fetching 0: 1.001, 80.593
07-30 20:56:47 | INFO | eflinkrpc_server.py | evalflink            || Fetching 1: 1.001, 82.272
07-30 20:56:49 | INFO | eflinkrpc_server.py | evalflink            || Fetching 2: 1.001, 79.785
07-30 20:56:50 | INFO | eflinkrpc_server.py | evalflink            || Fetching 3: 0.998, 78.767
07-30 20:56:52 | INFO | eflinkrpc_server.py | evalflink            || Fetching 4: 0.998, 81.269
07-30 20:56:53 | INFO | eflinkrpc_server.py | evalflink            || Fetching 5: 0.998, 81.441
07-30 20:56:55 | INFO | eflinkrpc_server.py | evalflink            || Fetching 6: 0.998, 80.836
07-30 20:56:56 | INFO | eflinkrpc_server.py | evalflink            || Fetching 7: 0.998, 80.378
07-30 20:56:58 | INFO | eflinkrpc_server.py | evalflink            || Fetching 8: 0.998, 81.536
07-30 20:56:59 | INFO | eflinkrpc_server.py | evalflink            || Fetching 9: 0.998, 80.225
07-30 20:56:59 | INFO | eflinkrpc_server.py | evalflink            || ITR:512 DVFS:0d9f MeanPower:80.53 MeanPerf:0.998 Reward:80.53
07-30 20:57:01 | INFO | eflinkrpc_server.py | runRemoteCommandGet  || ssh 10.10.1.3 ethtool -C enp3s0f0 rx-usecs 382
07-30 20:57:02 | INFO | eflinkrpc_server.py | runRemoteCommandGet  || ssh 10.10.1.3 sudo wrmsr -a 0x199 0x100000d7e
07-30 20:57:02 | INFO | eflinkrpc_server.py | evalflink            || Sleep 10 seconds for settings to take effect.
07-30 20:57:12 | INFO | eflinkrpc_server.py | evalflink            || Fetch 10 rounds of data.
07-30 20:57:14 | INFO | eflinkrpc_server.py | evalflink            || Fetching 0: 0.998, 82.85
07-30 20:57:16 | INFO | eflinkrpc_server.py | evalflink            || Fetching 1: 0.998, 79.112
07-30 20:57:17 | INFO | eflinkrpc_server.py | evalflink            || Fetching 2: 0.998, 80.512
07-30 20:57:19 | INFO | eflinkrpc_server.py | evalflink            || Fetching 3: 0.998, 81.293
07-30 20:57:20 | INFO | eflinkrpc_server.py | evalflink            || Fetching 4: 0.998, 80.965
07-30 20:57:22 | INFO | eflinkrpc_server.py | evalflink            || Fetching 5: 0.998, 81.945
07-30 20:57:23 | INFO | eflinkrpc_server.py | evalflink            || Fetching 6: 0.997, 76.824
07-30 20:57:25 | INFO | eflinkrpc_server.py | evalflink            || Fetching 7: 0.997, 78.307
07-30 20:57:27 | INFO | eflinkrpc_server.py | evalflink            || Fetching 8: 0.997, 76.626
07-30 20:57:29 | INFO | eflinkrpc_server.py | evalflink            || Fetching 9: 0.997, 83.051
07-30 20:57:29 | INFO | eflinkrpc_server.py | evalflink            || ITR:382 DVFS:0d7e MeanPower:79.94 MeanPerf:0.998 Reward:79.94
07-30 20:57:30 | INFO | eflinkrpc_server.py | runRemoteCommandGet  || ssh 10.10.1.3 ethtool -C enp3s0f0 rx-usecs 451
07-30 20:57:31 | INFO | eflinkrpc_server.py | runRemoteCommandGet  || ssh 10.10.1.3 sudo wrmsr -a 0x199 0x100000c00
07-30 20:57:31 | INFO | eflinkrpc_server.py | evalflink            || Sleep 10 seconds for settings to take effect.
07-30 20:57:41 | INFO | eflinkrpc_server.py | evalflink            || Fetch 10 rounds of data.
07-30 20:57:43 | INFO | eflinkrpc_server.py | evalflink            || Fetching 0: 0.997, 72.602
07-30 20:57:44 | INFO | eflinkrpc_server.py | evalflink            || Fetching 1: 0.997, 81.155
07-30 20:57:46 | INFO | eflinkrpc_server.py | evalflink            || Fetching 2: 0.997, 74.763
07-30 20:57:48 | INFO | eflinkrpc_server.py | evalflink            || Fetching 3: 0.997, 76.166
07-30 20:57:49 | INFO | eflinkrpc_server.py | evalflink            || Fetching 4: 0.997, 74.245
07-30 20:57:51 | INFO | eflinkrpc_server.py | evalflink            || Fetching 5: 0.997, 73.941
07-30 20:57:52 | INFO | eflinkrpc_server.py | evalflink            || Fetching 6: 0.997, 73.757
07-30 20:57:54 | INFO | eflinkrpc_server.py | evalflink            || Fetching 7: 0.997, 83.734
07-30 20:57:55 | INFO | eflinkrpc_server.py | evalflink            || Fetching 8: 0.997, 77.537
07-30 20:57:57 | INFO | eflinkrpc_server.py | evalflink            || Fetching 9: 0.997, 79.813
07-30 20:57:57 | INFO | eflinkrpc_server.py | evalflink            || ITR:451 DVFS:0c00 MeanPower:76.744 MeanPerf:0.997 Reward:76.744
07-30 20:57:57 | INFO | eflinkrpc_server.py | runRemoteCommandGet  || ssh 10.10.1.3 ethtool -C enp3s0f0 rx-usecs 2
07-30 20:57:59 | INFO | eflinkrpc_server.py | runRemoteCommandGet  || ssh 10.10.1.3 sudo wrmsr -a 0x199 0x100000c00
07-30 20:58:00 | INFO | eflinkrpc_server.py | evalflink            || Sleep 10 seconds for settings to take effect.
07-30 20:58:10 | INFO | eflinkrpc_server.py | evalflink            || Fetch 10 rounds of data.
07-30 20:58:11 | INFO | eflinkrpc_server.py | evalflink            || Fetching 0: 0.99, 72.809
07-30 20:58:12 | INFO | eflinkrpc_server.py | evalflink            || Fetching 1: 0.99, 72.91
07-30 20:58:14 | INFO | eflinkrpc_server.py | evalflink            || Fetching 2: 0.99, 71.162
07-30 20:58:15 | INFO | eflinkrpc_server.py | evalflink            || Fetching 3: 0.99, 74.382
07-30 20:58:16 | INFO | eflinkrpc_server.py | evalflink            || Fetching 4: 0.962, 72.123
07-30 20:58:17 | INFO | eflinkrpc_server.py | evalflink            || Fetching 5: 0.962, 73.245
07-30 20:58:19 | INFO | eflinkrpc_server.py | evalflink            || Fetching 6: 0.962, 73.319
07-30 20:58:20 | INFO | eflinkrpc_server.py | evalflink            || Fetching 7: 0.962, 70.517
07-30 20:58:21 | INFO | eflinkrpc_server.py | evalflink            || Fetching 8: 0.962, 70.944
07-30 20:58:23 | INFO | eflinkrpc_server.py | evalflink            || Fetching 9: 0.962, 76.229
07-30 20:58:23 | INFO | eflinkrpc_server.py | evalflink            || ITR:2 DVFS:0c00 MeanPower:72.74 MeanPerf:0.969 Reward:72.74
07-30 20:58:24 | INFO | eflinkrpc_server.py | runRemoteCommandGet  || ssh 10.10.1.3 ethtool -C enp3s0f0 rx-usecs 2
07-30 20:58:24 | INFO | eflinkrpc_server.py | runRemoteCommandGet  || ssh 10.10.1.3 sudo wrmsr -a 0x199 0x100000ec2
07-30 20:58:24 | INFO | eflinkrpc_server.py | evalflink            || Sleep 10 seconds for settings to take effect.
07-30 20:58:34 | INFO | eflinkrpc_server.py | evalflink            || Fetch 10 rounds of data.
07-30 20:58:36 | INFO | eflinkrpc_server.py | evalflink            || Fetching 0: 0.95, 80.995
07-30 20:58:37 | INFO | eflinkrpc_server.py | evalflink            || Fetching 1: 0.93, 82.209
07-30 20:58:38 | INFO | eflinkrpc_server.py | evalflink            || Fetching 2: 0.93, 83.41
07-30 20:58:39 | INFO | eflinkrpc_server.py | evalflink            || Fetching 3: 0.93, 80.645
07-30 20:58:41 | INFO | eflinkrpc_server.py | evalflink            || Fetching 4: 0.93, 80.042
07-30 20:58:42 | INFO | eflinkrpc_server.py | evalflink            || Fetching 5: 0.93, 83.097
07-30 20:58:43 | INFO | eflinkrpc_server.py | evalflink            || Fetching 6: 0.93, 79.134
07-30 20:58:44 | INFO | eflinkrpc_server.py | evalflink            || Fetching 7: 0.93, 81.351
07-30 20:58:46 | INFO | eflinkrpc_server.py | evalflink            || Fetching 8: 0.93, 79.238
07-30 20:58:47 | INFO | eflinkrpc_server.py | evalflink            || Fetching 9: 0.93, 80.368
07-30 20:58:47 | INFO | eflinkrpc_server.py | evalflink            || ITR:2 DVFS:0ec2 MeanPower:80.91 MeanPerf:0.93 Reward:200.0
07-30 20:58:48 | INFO | eflinkrpc_server.py | runRemoteCommandGet  || ssh 10.10.1.3 ethtool -C enp3s0f0 rx-usecs 2
07-30 20:58:49 | INFO | eflinkrpc_server.py | runRemoteCommandGet  || ssh 10.10.1.3 sudo wrmsr -a 0x199 0x100000c68
07-30 20:58:49 | INFO | eflinkrpc_server.py | evalflink            || Sleep 10 seconds for settings to take effect.
07-30 20:58:59 | INFO | eflinkrpc_server.py | evalflink            || Fetch 10 rounds of data.
07-30 20:59:00 | INFO | eflinkrpc_server.py | evalflink            || Fetching 0: 0.93, 72.775
07-30 20:59:01 | INFO | eflinkrpc_server.py | evalflink            || Fetching 1: 0.93, 70.601
07-30 20:59:03 | INFO | eflinkrpc_server.py | evalflink            || Fetching 2: 0.93, 73.447
07-30 20:59:04 | INFO | eflinkrpc_server.py | evalflink            || Fetching 3: 0.93, 70.832
07-30 20:59:05 | INFO | eflinkrpc_server.py | evalflink            || Fetching 4: 0.93, 72.408
07-30 20:59:07 | INFO | eflinkrpc_server.py | evalflink            || Fetching 5: 0.93, 71.754
07-30 20:59:08 | INFO | eflinkrpc_server.py | evalflink            || Fetching 6: 0.93, 74.556
07-30 20:59:09 | INFO | eflinkrpc_server.py | evalflink            || Fetching 7: 0.924, 76.313
07-30 20:59:10 | INFO | eflinkrpc_server.py | evalflink            || Fetching 8: 0.924, 82.63
07-30 20:59:12 | INFO | eflinkrpc_server.py | evalflink            || Fetching 9: 0.924, 79.631
07-30 20:59:12 | INFO | eflinkrpc_server.py | evalflink            || ITR:2 DVFS:0c68 MeanPower:75.196 MeanPerf:0.928 Reward:200.0
07-30 20:59:17 | INFO | eflinkrpc_server.py | runRemoteCommandGet  || ssh 10.10.1.3 ethtool -C enp3s0f0 rx-usecs 70
07-30 20:59:19 | INFO | eflinkrpc_server.py | runRemoteCommandGet  || ssh 10.10.1.3 sudo wrmsr -a 0x199 0x10000159b
07-30 20:59:19 | INFO | eflinkrpc_server.py | evalflink            || Sleep 10 seconds for settings to take effect.
07-30 20:59:29 | INFO | eflinkrpc_server.py | evalflink            || Fetch 10 rounds of data.
07-30 20:59:30 | INFO | eflinkrpc_server.py | evalflink            || Fetching 0: 0.939, 88.544
07-30 20:59:32 | INFO | eflinkrpc_server.py | evalflink            || Fetching 1: 0.939, 87.782
07-30 20:59:33 | INFO | eflinkrpc_server.py | evalflink            || Fetching 2: 0.939, 89.165
07-30 20:59:34 | INFO | eflinkrpc_server.py | evalflink            || Fetching 3: 0.939, 88.848
07-30 20:59:35 | INFO | eflinkrpc_server.py | evalflink            || Fetching 4: 0.939, 88.798
07-30 20:59:36 | INFO | eflinkrpc_server.py | evalflink            || Fetching 5: 0.939, 88.165
07-30 20:59:38 | INFO | eflinkrpc_server.py | evalflink            || Fetching 6: 0.939, 88.034
07-30 20:59:39 | INFO | eflinkrpc_server.py | evalflink            || Fetching 7: 0.939, 88.489
07-30 20:59:40 | INFO | eflinkrpc_server.py | evalflink            || Fetching 8: 0.943, 88.312
07-30 20:59:41 | INFO | eflinkrpc_server.py | evalflink            || Fetching 9: 0.943, 90.581
07-30 20:59:41 | INFO | eflinkrpc_server.py | evalflink            || ITR:70 DVFS:159b MeanPower:88.799 MeanPerf:0.94 Reward:200.0
07-30 20:59:46 | INFO | eflinkrpc_server.py | runRemoteCommandGet  || ssh 10.10.1.3 ethtool -C enp3s0f0 rx-usecs 669
07-30 20:59:47 | INFO | eflinkrpc_server.py | runRemoteCommandGet  || ssh 10.10.1.3 sudo wrmsr -a 0x199 0x10000150d
07-30 20:59:47 | INFO | eflinkrpc_server.py | evalflink            || Sleep 10 seconds for settings to take effect.
07-30 20:59:57 | INFO | eflinkrpc_server.py | evalflink            || Fetch 10 rounds of data.
